comment_id,event_id,text,llm_stance,is_trash,verified_label,notes
cmt_education020_0011_r04,education_020,Nếu các cháu học trường công mà thì điểm cao hết thì những trường tư có đất đâu mà sống những HS trường tư điểm thi không thấp nhiều khi còn cao hơn đến đây các bạn tự hiểu rồi nhé đa phần những trường tư ai đứng ra mở cái này tôi nghĩ ai cũng biết thôi thì chịu thôi chỉ vì tiền thôi,trung lập,False,,
cmt_education_005_0224,education_005,Phượng Huỳnh  cái quái chi cũng xảy ra được 🤣,rác,True,,
cmt_education018_0002_r17,education_018,Quyền Bính Putin cống rãnh mới chui lên làm người,trung lập,False,,
cmt_education_020_0072,education_020,"Báo cáo thì cũng muộn rồi, thương các con",tiêu cực,False,,
cmt_education020_0013_r02,education_020,"Người tham gia ẩn danh 548 cơ bản là có năm nào đều đâu b, năm nào chả có khối khó hơn khối dễ hơn",trung lập,False,,
cmt_education_007_0370,education_007,Tôi học vẫn được cấp Bằng Ck1 mà,rác,True,,
cmt_education_016_0019,education_016,10 nv là quá ít r đã thế ngành SP còn bị giới hạn chả hiểu bộ chèn ép HS kiểu v HS nào mà sống nổi chứ,tiêu cực,False,,
cmt_education018_0010_r03,education_018,Trọng Minh nhưng sinh viên sẽ khó kiếm công việc làm thêm. Cái gì cũng có 2 mặt của nó. Một số nghành nghề mất đi nguồn lao động thời vụ. Tôi nói vậy không phải là phản đối việc di dời này nhưng một số nghành sẽ phải chuẩn bị cho sự thiếu hụt này.,trung lập,False,,
cmt_education_011_0433,education_011,"Yêu cầu đưa clip xác minh chuẩn , không lại vu oan cho người ta",trung lập,False,,
cmt_education_040_0023,education_040,Tuyệt vời,tích cực,False,,
cmt_education_005_0187,education_005,Thanh lọc ngành giáo dục là vừa,tích cực,False,,
cmt_education_016_0045,education_016,Mong bộ lắng nghe và điều chỉnh tăng nguyện vọng cho các con,ý kiến riêng,False,,
cmt_education_037_0053,education_037,"Học bạ dùng xét tốt nghiệp c3, tổ chức thi đh là xong.",trung lập,False,,
cmt_education_005_0112,education_005,Ngày xưa  lớp tôi thày dạy toán còn đạp xe đạp  cả chục cây số về quê tôi dạy toán miễn phí cho cơ. Chứ như bây giờ chán thật sự.,tích cực,False,,
cmt_education007_0001_r02,education_007,Chiaseyhoc.vn khơng ăn được Bộ GD đạp đổ. 😂,tích cực,False,,
cmt_education_038_0033,education_038,Đi học tiếng a tiếp thôi,trung lập,False,,
cmt_education020_0009_r01,education_020,Trang Tabi công nhận khó c nhỉ,tiêu cực,False,,
cmt_education_011_0225,education_011,Thầy đi dạy toàn phải trèo cao vất vả’lên đỉnh suốt ngày ‘ thương thầy vô vạn kiếp 🤣🤣🤣,tiêu cực,False,,
cmt_education_017_0242,education_017,thi xog là về lấy chồng luôn ạ,trung lập,False,,
cmt_education017_0005_r15,education_017,Nguyễn Thùy Không chú trọng học thì làm sao lên đc lớp và hoàn thành chương trình học dc,tiêu cực,False,,
cmt_education_040_0192_r01,education_040,Hiếu Gia sao k cho môn âm nhạc nhỉ😁,rác,True,,
cmt_education_017_0672,education_017,Thai Vuu chuẩn bị đi là vừa,rác,True,,
cmt_education_007_0238,education_007,"Nông dân và viện nghiên cứu cây trồng… nông dân giỏi tạo ra sản lượng, ông nghiên cứu giỏi tạo đc hạt giống quy trình canh tác tốt… nói chung 2 bộ thống nhất vui vẻ vs nhau để ae y tế dễ sống dễ cống hiến…",trung lập,False,,
cmt_education_017_0371,education_017,Môn văn thi tự luận k lẽ thi trên máy tính cũng gõ văn bản luôn à,ý kiến riêng,False,,
cmt_education_018_0105,education_018,Hồng Hạnh sắp bị kick khỏi hà nội rồi,rác,True,,
cmt_education015_0012_r02,education_015,Khánh Phạm nói câu ngu biết mi là thành phần nào,rác,True,,
cmt_education_011_0448,education_011,"Cho mẹ đi tù đi, phá hoại hp người khác, lại còn là thầy giáo nữa",tiêu cực,False,,
cmt_education015_0002_r01,education_015,Nguyễn Sơn giáo dục hiện đại là ko phân biệt điểm hay ko điểm bác ơi. Tất cả được miễn giáo dục hết đại học - đi làm đóng thuế bắt buộc - lương ko chênh lệch - ko phân hóa giàu nghèo,tiêu cực,False,,
cmt_education_016_0024,education_016,"Mong Bộ giáo dục tăng thêm nv cho ngành sư phạm ạ. Vì giới hạn nv 1-3 như vậy sẽ gây nhiều khó khăn cho các em tâm huyết với nganh sp.
cac e yêu sp sẽ đặt nv từ trường top đến các trường ở các tỉnh nhỏ , nhưng lại giới hạn nv như vậy có thể sẽ làm cho ước mơ của các e bị khép lại khi đặt nv k đúng chỗ.vì khi đk nv thí sinh đâu biết đc số lượng thí sinh trường mà mình đk và điểm chuẩn bao nhiêu đâu",ý kiến riêng,False,,
cmt_education_016_0003,education_016,"Là phụ huynh có con 12, bản thân có một số ý kiến như sau, mong Bộ xem xét. Thứ nhất: Hiện tại đa số học sinh đang còn mơ hồ trong việc định hướng nghề, trong khi đó cùng trong 1 lĩnh vực còn có nhiều lựa chọn ( sư phạm có sư phạm Anh, sư phạm Tiểu học, mầm non…) hay kinh tế cũng vậy nên nhiều hs cũng chưa xác định dc nên chọn ngành nào
Thứ hai: Trong 1 ngành sư phạm chí ít hs cũng phải đặt 3 nguyện vọng cho 1 ngành sư phạm anh ở 3 trường chẳng hạn, thì cũng phải có thêm 3 nguyện vọng cho ngành sư phạm tiểu học nữa nên 1-3 nv cho sư phạm là quá ít. 
Thứ ba: việc chọn ngành giữa học sinh và phụ huynh vẫn còn nhiều sự chưa thống nhất, con thì thích cái này, bố mẹ thì thích cái khác nên cũng nên trừa chổ cho phụ huynh có lựa chọn trong các nv của con.Nếu con ko đỗ nv của con thì có thể đỗ nv của bố mẹ
Thứ tư: Mấy năm trở lại đây, ko hạn chế đặt nv mà Bộ vẫn làm rất tốt việc lọc ảo. Vậy thì cớ gì phải hạn chế quá mức ước mơ của các con với con số chỉ 10 (chỉ trừ năm ngoái có học sinh ko bình thường khi đặt 200nv và là số hiếm)
Tóm tại: Việc hạn chế nguyện vọng là đúng đắn nhưng mong Bộ xem xét nên nới rộng thành 15-20 nguyện vọng để hs và phụ huynh đỡ đau đầu trong việc lựa chọn nguyện vọng và tăng cơ hội đỗ nhiều hơn( Năm trước ko giới hạn nv mà khi đặt nv, phụ huynh cũng tóc bạc nhiều vì lựa chọn rồi huống hồ bây giờ chỉ 10 ạ) .  Đối với ngành sư phạm nên 1-5 nv đầu.",trung lập,False,,
cmt_education009_0041_r05,education_009,Ngọc Khoa dm kiếm được cái clip đi spam hoài luôn,rác,True,,
cmt_education_007_0047,education_007,"Sao cứ phải tranh luận mãi nhỉ , các bv chỉ tuyển Bsnt , ck1,ck2 thôi , cò ts và ths dành cho công tác giảng dạy là ok",trung lập,False,,
cmt_education_009_0222,education_009,Có xứng đáng chuẩn quốc gia không????????nói không với tiêu cực và bệnh thành tích trong thi cử??????????,tiêu cực,False,,
cmt_education017_0028_r01,education_017,Thanh Tâm cái này tụi 2k9 ms dính,trung lập,False,,
cmt_education013_0009_r04,education_013,Thì ko khắc phục ko giảm án chung đủ .,trung lập,False,,
cmt_education_040_0058,education_040,địt cái bộ lồn giao dịch thất bại nhưng vẫn trừ tiền đéo hoàn lại cho học sinh,rác,True,,
cmt_education018_0060_r15,education_018,"trường rác xây dựng mà lại có thằng bông tuyết này cơ à =)) gpa m chắc cc ăn đc bố m ngồi đấy mà cào phím, bố m cay trường nhưng đ trượt môn",trung lập,False,,
cmt_education011_0009_r05,education_011,Nguyễn Sinh chắc nhiều người biết thằng này ăn nhiều nên họ mới hách cam thôi chứ một lần ai biết,trung lập,False,,
cmt_education017_0006_r18,education_017,"Bùi Thắng chỉ vì họ áp lực hơn mình không có nghĩa nỗi khổ, khó khăn của mình không đáng được quan tâm. Nếu ai cũng nghĩ vậy thì cảm xúc không được giải toả đâu.",trung lập,False,,
cmt_education_002_0029,education_002,Quan tâm,trung lập,False,,
cmt_education_018_0006,education_018,Đừng thành chung cư là được,trung lập,False,,
cmt_education007_0013_r01,education_007,"Nghiêm Văn Mạnh 
THẠC SĨ:  Có thể thi  NGAY KHI  tốt nghiệp bác sĩ đa khoa. 

CKI  thi sau khi: 
- Tốt nghiệp bác sĩ đa khoa
- Phải thực hành lâm sàng ÍT NHẤT 12 tháng tại bệnh viện
- Thi  chứng chỉ hành nghề (CCHN)
Nhiều ngành còn cần thêm tối thiểu một năm kinh nghiệm sau CCHN. Tính ra gần 3 NĂM MỚI ĐỦ ĐK THI CKI

VẬY ĐỦ HIỂU RỒI kakaka",tiêu cực,False,,
cmt_education004_0001_r13,education_004,"Giàng A Say thôi ông im mẹ đi, chủ tịch nước vi phạm còn bị bế nữa là",tiêu cực,False,,
cmt_education_004_0055,education_004,Tuyệt vời!!!,tích cực,False,,
cmt_education_009_0129,education_009,E sẽ học chị cách nói chuyện với con,tích cực,False,,
cmt_education_020_0282,education_020,Nói có điên ko 😀,rác,True,,
cmt_education_009_0231,education_009,"Dm cai con mat l ay ma lm giao vien ak, gd hay lm chuyen nay den cg di. Cho con di ay cg an du 231 cai tat nhu vay xem no lm the nao",tiêu cực,False,,
cmt_education018_0104_r01,education_018,Đùng cái thành cái bệnh viện,trung lập,False,,
cmt_education_011_0518,education_011,"Lãnh đạo về trồng rau nuôi gà còn nhân viên nữ nhẹ thì lý thân  ,toang thì ly hôn :",tiêu cực,False,,
cmt_education_037_0194,education_037,Dẹp luôn xét học bạ đi ạ. Chứ giờ muốn học bạ đẹp dễ lắm... ko thể đánh giá hết thực lực hs trong cái học bạ đó.,tích cực,False,,
cmt_education013_0006_r05,education_013,Đoàn Dự Bit thì giờ đã là tỷ phú USD,rác,True,,
cmt_education020_0004_r11,education_020,"Đỗ Đức Dũng nhưng ra đề môn dễ môn khó,khối A đề Lí Hoá dễ mà 1 số trg xét chung thang điểm",tiêu cực,False,,
cmt_education_018_0263,education_018,Làm xong chỗ này chắc 1000 năm,trung lập,False,,
cmt_education020_0001_r24,education_020,"Người tham gia ẩn danh 407 hả, mình phải thấy bị dính độc hại thì mới gọi bạn là người toxic được chứ. Mình hiện tại trông bạn vẫn dễ thương mà.",trung lập,False,,
cmt_education_007_0225,education_007,Chắc phải ck 3 mới bằng được 🤭,tiêu cực,False,,
cmt_education007_0031_r05,education_007,"Công Thành Nguyễn Nguyen Tuan Anh bạn đang nói đầu vào hay đầu ra ? Mình vừa có Ths, vừa có Ck1. Ths mình làm luận văn tốt nghiệp, Ck1 mình thi tổng kết khoảng 15 môn, xong tốt nghiệp lâm sàng hỏi thi bệnh án và lý thuyết, cũng áp lực học hành lắm. Chuyên 2 ở YD Huế là vừa thi tốt nghiệp, lâm sàng bệnh án, vừa bảo vệ luận văn; hệ ngoại còn bốc bệnh án mổ.",ý kiến riêng,False,,
cmt_education_015_0050,education_015,Có KOLs làm truyền thông có liên đới ko??,ý kiến riêng,False,,
cmt_education_020_0097,education_020,Đúng vậy khó là như thế nào,rác,True,,
cmt_education011_0004_r30,education_011,Nguyễn Kiều Trinh vâng đây là Nam Định thưa bạn. Quê mình Hưng Yên ngay sát Hà Nội chưa có cái phòng xịn full gỗ thịt thế kia.,trung lập,False,,
cmt_education_011_0496,education_011,Ăn tạp quá tạp. Gặp mấy bà mà .. với ổng đó thì cũng chả ra gì.,tiêu cực,False,,
cmt_education011_0033_r01,education_011,Trang Nguyễn kiểu tự nguyện trao đổi để đạt mục đích,ý kiến riêng,False,,
cmt_education_005_0012,education_005,Buồn cho tương lai đất việt…,tiêu cực,False,,
cmt_education018_0025_r01,education_018,Hoang Viet đất lại nóng rồi b,rác,True,,
cmt_education007_0011_r01,education_007,"Nguyễn Phong gì v cha , ts họ vẫn nghiên cứu học thuật dựa trên bệnh nhân tại bệnh viện , tương đương lâm sàng đấy thôii",trung lập,False,,
cmt_education_037_0200,education_037,"Bỏ cũng đc mà plz báo sớm sớm để tụi nhỏ có lộ trình phân phối thời gian, công sức cho hợp lý chứ đừng sát nút mới hô to ạ 🥹",ý kiến riêng,False,,
cmt_education007_0016_r01,education_007,"Tran Dau Quoc chuyên khoa 2 quản lý bệnh viện về lĩnh vực quản lý thôi  ,   không phải chuyên khoa 2 chuyên môn nhe bạn",trung lập,False,,
cmt_education005_0001_r02,education_005,Hip Hip cái nào cũng kiện hết.,tiêu cực,False,,
cmt_education020_0004_r07,education_020,Ngọc Huyền cái này cũng tuỳ trường á bạn. Có trường xét chung hết.,trung lập,False,,
cmt_education011_0006_r18,education_011,Phong Lâm có tiền thì là chủ tịch thôi. Cổ phần góp nhiều hơn,trung lập,False,,
cmt_education011_0001_r11,education_011,"Lê Thanh cảm ơn thông tin ạ, tại đó h chỉ biết trường công thôi nên kh nghe tới chủ tịch trường kkkk",trung lập,False,,
cmt_education_039_0035_r02,education_039,"Marjorie Lyra cổ đông năm nay nhiều á, ko chê dc đâu :-)",trung lập,False,,
cmt_education017_0002_r16,education_017,Thùy Vân tớ sẽ đi bán thuốc trợ tim,trung lập,False,,
cmt_education_020_0204,education_020,Hay nhỉ https://okf168.com,rác,True,,
cmt_education020_0003_r05,education_020,Thoa Chu này kì thi đại học tuyển chọn đề như vậy có gì đâu mà than la thế ta,tích cực,False,,
cmt_education018_0010_r16,education_018,"Le Khanh Duy nghĩ cái lớn hơn đi bác, có phải đi lm thêm hết đâu, trả lương cho các e nó lại thấp 20-25k/h (khôn lắm cơ) mà việc quan trọng nhất của sv là học tập chứ có phải làm thêm đâu. Ra đó nhà trường sẽ có hệ thống ktx cho các e, rồi quán xá, chợ búa, siêu thị, chi phí giảm hơn khi sống nội đô và không khí trong lành hơn, cũng như giảm tải cho nội đô",trung lập,False,,
